AGREEMENT_RK,TARGET
7254,0.00784407603927
5282,0.591020171792
13958,0.00931546940278
1882,0.0917564912137
9073,0.466939252565
11488,0.708086374636
5841,0.504521935698
7939,0.177193022051
14253,0.0777233605787
8204,0.156190327816
14914,0.39318480958
5178,0.1671957562
10721,0.0463659031861
9880,0.975313319268
11378,0.172040447842
6477,0.946266019199
3405,0.108243984486
6102,0.592831693719
4506,0.836688478385
13621,0.801122742503
1177,0.063420078891
10280,0.470118442522
13822,0.980066140173
1754,0.443650216081
4058,0.607432261947
5217,0.761796706017
13959,0.248225104807
12019,0.57464636764
6334,0.923306032574
14109,0.693178444682
10429,0.0794156182341
7960,0.914450968849
9741,0.917414807209
8547,0.462285425332
13086,0.831813408408
13037,0.538429362726
11057,0.752630160236
1726,0.176306474716
5590,0.633709563471
11860,0.0619666665337
11839,0.0663625128014
14029,0.851056982999
4917,0.325404301333
14921,0.238454699262
7241,0.746216168073
14060,0.488810802283
1640,0.732982519709
4490,0.715482971843
12158,0.105446589079
533,0.638007227308
12365,0.213672349605
3276,0.963705215413
6324,0.261943858752
5413,0.157295459907
5121,0.469998847916
785,0.182211483321
13868,0.683831844832
811,0.859955874261
11147,0.130639236409
5155,0.540110527024
13175,0.619773795205
5987,0.705817818673
11342,0.55792688312
10807,0.406719693799
6198,0.209549535498
6913,0.683383824748
10752,0.774784893442
9226,0.664490027309
4232,0.469306558834
10843,0.626593626222
3434,0.548807397833
6984,0.158012759211
527,0.189031404898
919,0.37583325069
4976,0.775402155821
7853,0.0678912033564
12144,0.603548631623
11253,0.756508755333
6889,0.0396673544057
201,0.0285172965974
8391,0.83765447733
3399,0.814048245326
6808,0.731133023211
137,0.119980642421
8126,0.0804576396118
7139,0.546165771897
624,0.376871505489
3841,0.350772496176
1633,0.299472377776
892,0.947589706919
14517,0.189509987251
13713,0.563163412538
10056,0.0787810688118
1082,0.0789260633313
7790,0.147034575015
12103,0.479735698705
6265,0.404561742597
12971,0.12579358469
13413,0.349065442794
12267,0.347670567857
1496,0.763552248297
12603,0.39038588648
12742,0.133026844943
10868,0.750056571308
10142,0.236935661556
611,0.924835283985
6885,0.334679453801
2204,0.861110654904
13944,0.106848019505
9405,0.876971656868
9408,0.576648583066
1739,0.322382851035
2853,0.600391750477
4223,0.11365240461
555,0.0774017550768
13557,0.0131653054006
9200,0.656286515032
11896,0.402907078281
492,0.0440051645768
14617,0.457394062222
8133,0.977078156557
1480,0.579053528345
5498,0.639775463352
2496,0.229176088017
15005,0.711519012683
1525,0.915549902458
5607,0.0617643396953
9084,0.303053894723
9710,0.671918104746
7559,0.453681614372
6583,0.00594043842302
1917,0.362089627418
4562,0.665859313842
13266,0.750856875475
11338,0.673905185555
4943,0.236380965799
5065,0.310570517851
6810,0.297635192776
1170,0.498947022397
14899,0.346373347222
1448,0.0524877486841
5183,0.0391450360726
3311,0.815013462541
13366,0.347535983132
7307,0.736922994348
7317,0.126985839155
9170,0.115908975481
10328,0.956410441672
2406,0.175826142823
8534,0.369840136116
13559,0.00315553513635
9801,0.312194704708
12595,0.0986490586505
2338,0.784940856738
2706,0.483451617323
2954,0.642635182877
2802,0.898812589808
12513,0.246912181327
14042,0.737367195615
10431,0.84020839317
2971,0.416888577457
11637,0.541949188763
7094,0.393860757368
8070,0.277843289492
5052,0.658068291311
12605,0.659569482012
2226,0.639250026298
1961,0.676614686134
9260,0.113570612602
13830,0.987823829697
9374,0.235724028048
16,0.215481202124
8329,0.21350524545
12266,0.668235206133
9211,0.389416348757
13904,0.645964651147
6782,0.988949697191
4111,0.398154164533
14484,0.253631067802
4932,0.101929273885
11996,0.720734639713
6530,0.480499903815
11422,0.192117209069
3876,0.383387830318
12210,0.738327627593
2557,0.625103469944
3320,0.555935253223
10676,0.512484839269
9257,0.0800408878038
7057,0.627341291389
1692,0.532659448307
10445,0.84659748618
14375,0.412286275713
11624,0.640687853098
7867,0.403131942122
10723,0.0102092700976
5840,0.43271519923
1614,0.818508356671
9130,0.739259424723
6170,0.387178963089
6153,0.147016366572
5514,0.687547538152
7037,0.297692903369
0,0.974227796802
8503,0.458249719229
1243,0.568265092678
652,0.968915064906
458,0.360917551455
7505,0.925139462923
5370,0.878948368497
1532,0.0646206186778
935,0.884818168164
8298,0.57908425096
1457,0.535691498906
13641,0.927609005448
2606,0.889528958496
10633,0.615854619748
322,0.312307919822
11730,0.357777257374
12930,0.370402712033
4531,0.0850497744155
13519,0.0581336971517
14058,0.0628210410805
220,0.302860719083
5241,0.247777668431
7141,0.0750835013054
12303,0.19782268908
4170,0.545625683798
5280,0.437429951603
14587,0.916423872593
1232,0.0476434316354
7076,0.470028411712
7460,0.67310883661
7209,0.142426645619
4828,0.458309208075
1462,0.0323694514414
5046,0.0240464635765
5671,0.0527691710093
2879,0.708785044709
1294,0.445875482044
9910,0.265356936351
9718,0.177880617529
8422,0.20537304576
2601,0.702627905527
10455,0.946027619772
11449,0.76818187665
3746,0.549648215679
8197,0.941602254076
7206,0.0597963360718
10954,0.335634087804
14773,0.874556299302
3962,0.169869783404
13029,0.34442835677
5440,0.47546443232
3071,0.318450697696
5960,0.0974323851249
4236,0.936688607367
160,0.170211398538
2437,0.134417199388
10545,0.495165026618
13221,0.589580996198
4067,0.408842696998
8407,0.362910898999
5010,0.467758054178
9661,0.535182777861
2806,0.81510197006
14088,0.940265920442
1989,0.653824224139
8578,0.354630219818
3406,0.850878589643
4666,0.368495333594
10024,0.334842756048
14640,0.104372951821
425,0.409442138509
7477,0.757099007962
2053,0.565470944398
14893,0.518615649915
5325,0.88286404528
7100,0.929121164035
2369,0.669314583326
8107,0.386487747416
2561,0.162130994293
10005,0.565962373008
2923,0.701667341487
11228,0.463651173395
14659,0.781063634333
11056,0.598324747783
1198,0.435082177714
9995,0.561873432677
11130,0.978158997353
3010,0.777660812329
7792,0.664690922347
4680,0.799385101367
10614,0.782079418269
9986,0.242881997216
784,0.166239295151
6958,0.419008280032
9552,0.246600568277
14658,0.0123183765555
3046,0.336261354397
14614,0.917608651492
6380,0.00216313588529
5853,0.713446702042
2657,0.115257611251
1738,0.222922199633
13524,0.169014202743
1831,0.0472187595038
7841,0.655049966073
2895,0.597902406863
14903,0.501935319563
788,0.980170031654
4199,0.0707889539928
5103,0.880977799529
1255,0.139887172432
1674,0.977993576133
1474,0.246015308774
4168,0.814335334231
10211,0.794809740286
9032,0.768176285241
12923,0.565876944211
11983,0.490959472891
7250,0.66598585899
10962,0.464824015656
12251,0.273662664276
4947,0.147093559885
2817,0.530372649183
13035,0.0924251349507
8859,0.889501459484
1380,0.793906913629
3790,0.469009210075
14906,0.418210420689
12907,0.103877084666
7547,0.287946852423
2927,0.175747563638
9318,0.337291066055
10111,0.378919594443
6620,0.570145512096
8265,0.379101031864
5118,0.809530488691
3242,0.570204295335
12891,0.935642743414
12570,0.722114891274
14655,0.993281292103
10108,0.216679347383
2432,0.310236184146
14233,0.630228139963
13609,0.836040587944
55,0.288423342045
11571,0.422588610554
4460,0.456764281827
4549,0.841585439477
3731,0.976285030311
11471,0.740796856454
2781,0.367851883896
3880,0.493797749018
6382,0.994701410455
665,0.0280106894273
6553,0.882944250842
530,0.146679317811
8501,0.0943515728156
7433,0.0740117181294
1691,0.987013509838
477,0.693559854386
13697,0.264719207935
4212,0.982188522288
2546,0.84794439832
4871,0.901511258107
7480,0.836907821813
9411,0.209768407298
14765,0.412578871218
7502,0.269819214696
6590,0.355516170405
11414,0.537379737311
5473,0.568348749158
781,0.0988314601809
9137,0.196465545614
2285,0.0805735456216
9077,0.358872954916
3072,0.444304014053
6767,0.0794269469723
6953,0.588481257769
4323,0.194974797772
6996,0.303423843318
7389,0.920384275328
14431,0.249794303065
13369,0.288801386825
309,0.585163654757
11323,0.220245579972
5394,0.444421090856
7762,0.774797924794
861,0.755180045711
2956,0.466902298328
7726,0.907736907595
13022,0.885460514576
4579,0.239707792575
10499,0.581761967755
4713,0.220948457102
8813,0.404233893731
13632,0.0874648430102
357,0.628960954449
3666,0.228784141001
13106,0.632677997472
3851,0.413501330577
12626,0.515052971129
4051,0.976361484532
5519,0.858322520415
10547,0.605023924182
6558,0.439760581983
2898,0.233521437448
5171,0.651410263169
2803,0.9588556513
13104,0.943969638664
3348,0.143586369554
2005,0.101955107138
12577,0.566627577046
12333,0.177098061714
3144,0.618591150325
8461,0.765976256392
14443,0.0763244137007
3226,0.688899894386
8031,0.0608947615705
3501,0.506894717357
13146,0.731149629881
4374,0.715501719108
6746,0.832374803573
2572,0.129881695757
2771,0.773590651383
3079,0.720779693437
8386,0.272946110242
8262,0.333194538952
4249,0.594010199791
11933,0.87780599202
1629,0.287444568353
3228,0.169448918524
12977,0.418333490268
8781,0.110271258863
14096,0.0548121300777
5782,0.101181651181
13444,0.87698907954
198,0.413479416487
6169,0.105501794634
8545,0.511464151798
11456,0.738902201282
9605,0.0939359652784
7108,0.554633716352
344,0.739765466536
3531,0.381133939005
6527,0.854990690106
6631,0.714107178451
1249,0.776666401225
6701,0.31607882228
15056,0.701872821385
14956,0.521508613143
7276,0.133974391182
8511,0.398382043215
13681,0.296403027042
315,0.296276967529
4886,0.469981404824
10462,0.899201921167
402,0.62531030607
11484,0.155083702701
1376,0.283394946098
4284,0.36489906813
10210,0.398615014358
11387,0.213203127888
4333,0.537722534054
2378,0.516472637814
12463,0.0812462183199
7402,0.791315618547
11277,0.158253000772
14815,0.635683141154
7829,0.142841879069
2614,0.0829319704694
10308,0.843472005561
190,0.93410578344
8808,0.559786204606
7876,0.0597710570137
8187,0.537458469001
11969,0.505221141364
9144,0.328309805783
1150,0.833643126641
8420,0.887096452374
10093,0.758760013048
13216,0.517214840665
9849,0.787202469601
3789,0.73116396322
12817,0.851902595741
5500,0.599531820103
3730,0.50835731135
4195,0.346008160122
6565,0.636976911399
12155,0.762738491941
14221,0.658597427241
11470,0.845289522968
4367,0.821677519696
8775,0.50688767839
12518,0.365155714675
3598,0.450259786164
12955,0.307167552811
1749,0.264898602032
6039,0.977838174975
436,0.082982579743
11936,0.0558428949906
732,0.234701743285
7660,0.0652624759327
11811,0.00658641650894
14455,0.914991861755
952,0.625613259161
8348,0.984792880805
2534,0.968890078821
6672,0.860674870349
9864,0.741237632429
3324,0.480613117845
2248,0.479420613533
7322,0.0730333825381
4916,0.125983464938
7761,0.478715586958
9716,0.24744142999
1048,0.708607156127
4984,0.557029628197
5485,0.913417928063
7394,0.228445872181
5162,0.293297323363
13752,0.0344637448767
7878,0.713455602777
4221,0.686631881552
3161,0.0599359451201
1510,0.0848181829386
13085,0.419715212014
11145,0.577748084841
1513,0.518795512338
14909,0.535892538778
11238,0.420749069805
10517,0.474697770719
9392,0.111709860567
13530,0.796530735088
13631,0.816339765222
5583,0.530758661181
12936,0.338469548572
12057,0.938795571244
11179,0.0288163623275
14400,0.702561775536
10318,0.919974203615
11638,0.605930676054
8953,0.338412322698
534,0.381586721564
10443,0.216042727016
13323,0.36307469515
9969,0.314554589604
13131,0.383145687984
4439,0.560519944854
3895,0.484855823246
10100,0.660261687692
3583,0.213006971656
6856,0.440240118883
17,0.168880175923
5513,0.83605381086
4649,0.394192637497
12869,0.42199659425
2381,0.429605453216
14687,0.150340104344
5843,0.153153470652
8541,0.667745457137
1052,0.843017676876
12926,0.669469303007
4285,0.0649159530409
2311,0.280280015758
8838,0.746413348128
7097,0.671730842026
3827,0.185664278486
10186,0.537018498419
4942,0.241483229436
1229,0.58037180481
5721,0.0793543953058
2478,0.065036395089
11713,0.0752735831296
4897,0.762513067671
1603,0.761151724336
634,0.447853438664
13700,0.283875705118
13498,0.667706507433
13809,0.494674258175
12440,0.921314792003
12825,0.595873448865
5296,0.940802374184
11162,0.0508921733046
8789,0.375873338045
13340,0.532514466601
14728,0.886194291744
3382,0.508705799551
336,0.616345165162
8061,0.279348212001
1602,0.0695911255591
5629,0.0109623278845
6613,0.861651302537
10234,0.701922685745
14334,0.446555664741
14477,0.808698519325
4822,0.039371657605
4889,0.803059506034
13297,0.855165606347
11850,0.732132280841
841,0.326313413502
11273,0.340143818547
7297,0.190928493956
8254,0.624253966153
14790,0.489487949533
4695,0.43528846338
10016,0.650719220249
11563,0.02914083429
5981,0.320224019181
30,0.0886737534835
5089,0.905276544207
6848,0.877970550839
4705,0.513961476862
13570,0.19741050359
812,0.642986376803
9107,0.724946613529
9242,0.574862328624
12370,0.135987983357
8552,0.677564434881
4743,0.993653704457
6206,0.983617474328
6386,0.323873068165
13449,0.888007302009
7065,0.331720020198
10996,0.548131709398
8772,0.886688208518
9512,0.0442243544679
7286,0.738080025311
7964,0.144264531948
13327,0.770514903679
3576,0.901159025524
10875,0.339458894909
12585,0.130530548778
37,0.536794624508
2337,0.69957151533
14307,0.469002347558
10907,0.446598778491
9932,0.750046917136
3397,0.478963722159
15036,0.806015901052
10053,0.240575782712
2742,0.598997871334
5752,0.297135525595
9935,0.273777792596
1436,0.277069461259
8045,0.856381405565
13636,0.997556398452
11877,0.912967231939
7489,0.758968692804
2417,0.1766945667
1920,0.513799620639
10179,0.618101909864
1985,0.238184847412
3309,0.508911991656
10412,0.745133233473
7047,0.0235946131819
3534,0.194711909153
12893,0.265792224708
1759,0.212994747239
14871,0.156028833295
1358,0.900952236748
11805,0.667055081452
8076,0.788694244271
8751,0.120464417042
6199,0.320244171914
2544,0.555512018026
12536,0.47027385781
10983,0.728375367283
11282,0.774141580974
13520,0.322984839473
5225,0.365114675929
13464,0.963963938066
13672,0.483335040001
2782,0.42510877171
8479,0.947326250903
2225,0.671570442384
6643,0.519876544685
5789,0.789068758975
7654,0.420844205076
442,0.00597705181473
12467,0.430285314748
11625,0.200302686673
8811,0.448112381429
12106,0.00729652972989
7526,0.695460459729
4271,0.783548804991
7838,0.977423933044
11937,0.737944916868
13006,0.835446549215
4399,0.68193869043
7789,0.984301675758
5731,0.929400341676
2516,0.000891355418586
9525,0.508173826908
1214,0.853417971268
5838,0.146818745769
9659,0.475274143437
10229,0.948648832254
1091,0.559504112464
7120,0.283429390599
6659,0.112525294041
11837,0.719461903483
2963,0.103463786511
6366,0.376086443654
11849,0.96242094899
5826,0.717831602107
4999,0.538307073171
928,0.534120831366
9891,0.468468020492
3983,0.32354676647
1784,0.217382511654
6732,0.79158602004
6490,0.0290388755443
11782,0.301642254808
5477,0.925256267914
7924,0.25853034109
5688,0.714175958894
14646,0.889531006112
14393,0.466813531267
6369,0.562891182469
10689,0.487086136322
13417,0.345470923835
7054,0.736347348553
2664,0.670328791986
10410,0.570613096851
13586,0.468021533741
372,0.591399039113
11292,0.643842911024
10987,0.0626885315811
4006,0.833457511516
7589,0.755788278746
14229,0.427636469151
6283,0.188163483187
2014,0.788069568263
4538,0.771411189773
582,0.280471059047
3987,0.503243283786
5527,0.138217814293
12436,0.00375332959657
8111,0.769834322136
5443,0.663626422725
913,0.906604955874
4122,0.86208846063
12872,0.861999627019
5613,0.329090148935
7578,0.845344651532
14600,0.228190484169
3008,0.733330353993
97,0.358237992466
12862,0.782770416639
1956,0.615014629779
4755,0.230365151171
13637,0.0381815541516
4194,0.546424279829
2571,0.734722215768
2295,0.111952890589
280,0.689857819981
14412,0.157006786767
11,0.707836847075
990,0.732488253392
1333,0.850590933292
121,0.0164100866251
731,0.868367188507
6127,0.70967702637
8526,0.491433361591
10051,0.5973596847
9277,0.989125934827
14916,0.0838183039108
14990,0.1221952454
124,0.32218697117
10286,0.788938972107
857,0.556042461312
8768,0.0955358973857
5806,0.553596669531
1191,0.392516005632
14879,0.77335680627
11684,0.0854261234945
12193,0.425258599284
8203,0.373664263005
2344,0.271114728872
2020,0.66096814736
10481,0.559196586295
13463,0.0840155317868
6467,0.41596211364
13696,0.740699947654
11077,0.978420705491
10664,0.769616394676
12469,0.178929909384
5553,0.46247133944
11024,0.765406354949
11492,0.745997662551
10204,0.477203000518
8054,0.412199076807
10466,0.325529329816
7640,0.959192069509
14182,0.479591442962
3332,0.117289061627
6201,0.132857192957
9182,0.352810873042
14551,0.860732222061
1586,0.310866130735
3815,0.192504720522
9250,0.898927168176
4847,0.0532981950017
9576,0.784662136015
5358,0.0451734564838
9201,0.981257954864
13156,0.95124698981
6188,0.608435590252
7078,0.308111408517
615,0.326309467256
9186,0.743276191281
6605,0.791792952869
12525,0.272463824525
10417,0.767205760268
10225,0.928473418039
4682,0.452655902799
3741,0.185362865327
3493,0.100379947312
12754,0.979212844255
6327,0.792323218063
1622,0.515773761749
11959,0.994987925907
11357,0.0192783802748
5228,0.582010695214
6552,0.117026714212
10222,0.395436675401
14180,0.538312090465
6645,0.14284791302
4769,0.235063297846
5084,0.771620263004
3541,0.0972776926641
12623,0.800608009543
9978,0.760641116517
13575,0.263485852538
13357,0.201291590845
10889,0.371449208667
7866,0.411032926843
9856,0.0231372426967
2940,0.666709724514
4419,0.212425955934
5311,0.470937279531
1304,0.160459344636
3182,0.692457576157
601,0.0523951135078
6349,0.486468325369
9946,0.0189759483513
10487,0.776873360755
6489,0.0623793024576
5143,0.0521142323763
7803,0.953861989766
2031,0.990643458634
1797,0.234659718657
10542,0.95985583087
13139,0.863401170813
8346,0.606149470458
4670,0.105377914005
14828,0.148773789554
7658,0.677084550909
12185,0.872145166066
14479,0.6161802916
2220,0.996747253772
3625,0.243803284335
11704,0.995589255594
11507,0.355650356787
3330,0.899850571924
1902,6.12197101563e-05
7557,0.354445763374
14542,0.328565893881
8612,0.954801518576
6952,0.219273029673
4368,0.148525200691
90,0.224817153007
11922,0.23224253751
8004,0.414078936207
6431,0.410511201272
5623,0.315949572324
7873,0.655527278677
7373,0.315246008797
7220,0.812073966583
5989,0.578470138308
1983,0.952990046378
11960,0.737485424987
11009,0.57789051736
4895,0.242772108788
479,0.807548911415
10154,0.453410583963
10155,0.340689381194
8316,0.533131827582
5410,0.0474989457423
2498,0.93203559605
671,0.847348661552
14676,0.826740739747
1310,0.346840238074
3791,0.182718316759
11213,0.690437048175
4257,0.380493416229
480,0.586051377815
1857,0.169669419337
2640,0.506208361365
12506,0.687252783694
6877,0.0734975655404
12529,0.399985694942
1800,0.378302673327
14924,0.320886318235
3487,0.189820200901
3878,0.0723770567487
10357,0.230222203314
13827,0.332278139428
13987,0.771731717251
288,0.612712439836
8493,0.364157489043
10673,0.0032616595934
7837,0.934075382571
10063,0.720229553667
7411,0.668292311742
1684,0.893065117441
7385,0.979708766747
10511,0.335999910047
10296,0.0901400907965
863,0.365872547438
2729,0.135202696635
5196,0.693347763971
8651,0.699786839727
10594,0.741822049162
4040,0.376419411677
13226,0.292414552341
5448,0.342610088912
2717,0.409459678282
3622,0.741050538413
8356,0.191124883292
3614,0.403244393509
9598,0.85913605466
5851,0.986290400273
13754,0.706436262075
14503,0.310222088018
5871,0.782160770751
2758,0.0694420431189
5402,0.890015844837
5581,0.345528866191
13842,0.442996323844
2159,0.906405005934
4795,0.898703761169
6551,0.0630629320417
7129,0.0276696164222
14079,0.560105506705
6194,0.391592819622
7692,0.916440365151
3798,0.120778664919
14794,0.593808761653
6285,0.820137107958
3486,0.343996659637
9630,0.109076267292
2628,0.181490238145
2568,0.904809442396
3130,0.448374362105
14975,0.732797521166
6372,0.628880656143
7266,0.971680041791
2646,0.147196995337
5242,0.812512363967
457,0.533007557884
14026,0.368893025161
10844,0.662364378559
3120,0.736542321918
12960,0.650771901492
6987,0.0659845389957
2753,0.964226576758
3150,0.160914595937
4736,0.221425369275
1973,0.343323329882
6843,0.854509672254
1165,0.726527535141
926,0.784976147569
14162,0.0365005512553
9515,0.689806099865
1520,0.0816838025124
11694,0.522482896962
12676,0.895918561132
9900,0.610837200427
8405,0.897708358958
12589,0.0147008881717
6698,0.251138516345
1938,0.885896640084
14621,0.58950899696
1851,0.460079238956
3291,0.751766014021
6580,0.568886342361
12938,0.289108968753
14894,0.827259235946
10057,0.380224663239
9929,0.373224888539
2436,0.142855676304
8472,0.979254803598
1476,0.989310266053
12772,0.510110458355
7804,0.615506816597
14110,0.41774167534
5757,0.751518813084
7927,0.863900209721
10524,0.884431152294
7974,0.325673183485
5003,0.132392619228
12899,0.533367201606
6699,0.458319112985
3164,0.444470511675
407,0.307878617105
7897,0.692984247407
14611,0.689633272375
13863,0.90870357522
7399,0.428527447234
10413,0.316119944146
15006,0.841605218967
14918,0.446539907348
2340,0.258501129872
7339,0.587665256001
3359,0.569178983157
12726,0.746665476678
14680,0.0453109953715
1875,0.687859059274
9818,0.965373770956
8858,0.601291345618
11055,0.0990030127305
9843,0.291341953819
9128,0.340481721743
11384,0.801919517865
8916,0.939200261846
1058,0.0979885064291
14236,0.393831730743
5053,0.0170511842779
13688,0.991164361556
13862,0.392437983995
3183,0.00285727381877
9802,0.655181161406
11783,0.609635798682
1087,0.269817185027
9628,0.371859485385
4726,0.970124573448
11636,0.952138067301
4295,0.0727902237157
7839,0.158325197354
3954,0.432022931589
8138,0.500069626684
6458,0.918069832933
6610,0.910339539587
2125,0.716966498778
1587,0.686501215094
8235,0.798311713999
4486,0.323102477149
1224,0.217034224748
13272,0.13038577942
12319,0.770484605689
11853,0.808760478546
10310,0.842762940942
14817,0.218481523267
10773,0.437549830733
9174,0.313361500413
6347,0.0903908682415
4753,0.975278721696
674,0.796515157695
8169,0.889882981307
3163,0.538088757987
217,0.560942307551
6563,0.660290940457
10862,0.661428097505
9497,0.684534083457
11424,0.304143805957
14853,0.340105200099
7730,0.393492978274
12114,0.582848846071
14452,0.915475554354
3874,0.0097112650116
11708,0.49292111712
11477,0.475726175979
10508,0.622271722592
10750,0.74671391349
14777,0.826742945511
3916,0.549407736327
8468,0.745174127334
14715,0.701577821949
14430,0.00488582647653
10585,0.346630613794
6498,0.299390060371
7580,0.689147478104
11504,0.327726380174
11421,0.508722725216
1370,0.28006446854
5091,0.670707743296
10500,0.283711468315
6871,0.699514561304
10623,0.70111284422
4128,0.88542588556
1083,0.346458318989
10133,0.0631457443708
13550,0.271569784173
4184,0.40248515742
8771,0.264746894675
11687,0.3241166276
1399,0.457680545647
14831,0.550978097458
8914,0.303149678205
2130,0.641377105955
12480,0.0972127233372
14282,0.222558456469
268,0.455421807981
8000,0.56769194698
12132,0.519266951075
8375,0.811719471834
13923,0.26539187205
13382,0.751399736027
5947,0.126344875038
8115,0.655468998453
2716,0.290983116921
3595,0.284008387652
2249,0.567851528269
14465,0.955582189175
9651,0.91964880888
2665,0.788457222157
3105,0.595154693411
105,0.864516820396
5850,0.083782435347
85,0.651488503177
6852,0.440106055435
11982,0.530022700112
4254,0.303910579121
3004,0.169925418982
9019,0.025146541093
5258,0.439061721031
12813,0.451831412858
9087,0.725300051782
4938,0.480738254247
9768,0.992506633869
986,0.395129404271
8227,0.123128558325
3403,0.294339986362
14912,0.738946216373
4628,0.276967880649
10785,0.0470853749814
8691,0.118343235678
4679,0.868110412544
10338,0.13486752784
1081,0.291831506592
8196,0.0169725477635
7641,0.993275160903
13163,0.31621845598
2678,0.118310283029
3014,0.282011562861
11683,0.151817200133
11582,0.22179842277
4172,0.379139565701
11248,0.471512094438
4602,0.476609358931
2119,0.327488358692
6803,0.796600723559
7073,0.0984757749992
4438,0.339002230454
15003,0.608194636162
8328,0.616623853708
14348,0.259077133316
5977,0.00641384648619
8447,0.625319043786
3410,0.430863860946
6662,0.0303597333606
3085,0.284287545522
9675,0.00393206113262
3009,0.784909909046
13442,0.67496281936
14923,0.838637307205
5733,0.363033718761
11976,0.156355000398
3865,0.556387994232
12121,0.967254344838
741,0.517676952749
7530,0.913046477026
14123,0.972381321874
13041,0.348506057604
14126,0.112759870614
6510,0.598180897864
3323,0.925318243673
11803,0.890757795396
14793,0.744800283814
2354,0.968241358519
1631,0.283292913169
9907,0.519989108801
14047,0.31618006162
9590,0.901036991749
11757,0.869413080074
2467,0.60678620535
12007,0.920010337116
4215,0.635838204501
14520,0.616378951756
873,0.501774659976
12199,0.65803705889
1277,0.985324269169
6911,0.391511370264
12723,0.492605673487
1111,0.297917881802
14822,0.0885239305376
13669,0.0164172265365
15065,0.794511552614
13027,0.170895629209
5378,0.0271019242952
1004,0.869878374896
10677,0.214784751593
8879,0.165818898584
998,0.182885600631
1020,0.889248211899
575,0.353444273909
10040,0.517330142511
5356,0.681179161774
9039,0.0472044825033
8933,0.795893552818
1527,0.0946741894959
8249,0.495841815749
10972,0.306624649701
2722,0.352749958435
1022,0.158712435749
3033,0.175643639401
13274,0.0311895429367
9337,0.516408050133
5994,0.905336945825
6827,0.102288241406
2586,0.485636483933
10441,0.515262919085
2962,0.078802829051
2100,0.327927356996
4484,0.278745840814
3254,0.8310395247
10195,0.956206945747
9129,0.391529989713
11927,0.209786570751
2280,0.775867511907
3549,0.211461423202
4885,0.537197457259
2610,0.985978976091
